"PolNum";"CalYear";"Gender";"Type";"Category";"Occupation";"Age";"Group1";"Bonus";"Poldur";"Value";"Adind";"SubGroup2";"Group2";"Density"
"27735";200363936;2011;"Female";"D";"Small";"Self-employed";29;2;-50;12;7790;0;"R20";"R";290.1327193
"27736";200363937;2011;"Female";"A";"Small";"Employed";35;15;-50;4;19595;0;"R41";"R";240.0004036
"27737";200363938;2011;"Female";"D";"Medium";"Retired";66;15;-40;4;16765;0;"O25";"O";38.35953437
"27738";200363939;2011;"Male";"B";"Small";"Unemployed";28;13;0;0;8030;1;"L42";"L";68.95196256
"27739";200363940;2011;"Male";"A";"Medium";"Housewife";63;10;-20;1;24140;1;"Q54";"Q";124.2334338
"27740";200363942;2011;"Male";"A";"Large";"Housewife";62;13;-50;2;19165;1;"Q50";"Q";139.2056697
"27741";200363944;2011;"Male";"B";"Medium";"Employed";26;17;-10;3;21190;0;"L71";"L";120.7793723
"27742";200363945;2011;"Male";"F";"Small";"Self-employed";22;5;50;0;9615;1;"R37";"R";276.9454965
"27743";200363946;2011;"Male";"B";"Small";"Retired";63;11;-40;0;16375;1;"R20";"R";290.1327193
"27744";200363947;2011;"Male";"A";"Large";"Self-employed";42;20;-50;5;17380;1;"N19";"N";51.33277755
"27745";200363949;2011;"Male";"D";"Large";"Employed";38;13;50;7;16565;0;"T5";"T";31.05763979
"27746";200363950;2011;"Male";"A";"Medium";"Self-employed";40;7;-40;2;3755;1;"S1";"S";37.31536383
"27747";200363952;2011;"Male";"A";"Large";"Employed";38;13;-10;3;20050;1;"L109";"L";57.29188508
"27748";200363953;2011;"Male";"C";"Large";"Self-employed";48;4;-50;4;8605;1;"Q21";"Q";201.3918071
"27749";200363955;2011;"Male";"A";"Large";"Housewife";40;16;-50;7;31455;1;"L21";"L";67.84790756
"27750";200363956;2011;"Male";"A";"Small";"Housewife";19;9;0;10;11505;0;"U3";"U";94.65751646
"27751";200363958;2011;"Male";"F";"Medium";"Housewife";34;14;-50;1;10150;0;"Q24";"Q";222.735365
"27752";200363959;2011;"Male";"C";"Large";"Self-employed";36;1;-50;1;42435;0;"Q58";"Q";129.3156084
"27753";200363960;2011;"Female";"C";"Medium";"Self-employed";48;8;-20;1;3985;1;"R40";"R";284.9991194
"27754";200363965;2011;"Female";"D";"Small";"Employed";26;5;-10;13;20200;1;"U8";"U";125.1320458
"27755";200363966;2011;"Male";"E";"Medium";"Self-employed";52;15;-50;11;4870;1;"M15";"M";162.9324677
"27756";200363967;2011;"Male";"C";"Medium";"Housewife";24;14;-10;4;10860;0;"L116";"L";100.3048589
"27757";200363968;2011;"Female";"D";"Medium";"Employed";18;8;0;9;2990;0;"S17";"S";20.53346329
"27758";200363969;2011;"Male";"C";"Medium";"Employed";31;7;40;2;24910;1;"M19";"M";183.8950396
"27759";200363970;2011;"Female";"C";"Small";"Self-employed";37;7;-40;3;9530;1;"R6";"R";236.3993842
"27760";200363971;2011;"Male";"A";"Large";"Employed";48;13;-40;4;26780;0;"M7";"M";178.2443114
"27761";200363973;2011;"Male";"A";"Large";"Employed";48;5;-30;0;8290;1;"R23";"R";282.3344767
"27762";200363974;2011;"Male";"C";"Medium";"Unemployed";22;13;10;0;6590;0;"M12";"M";216.4916013
"27763";200363975;2011;"Male";"A";"Large";"Retired";67;7;-50;1;10150;1;"L98";"L";106.5803023
"27764";200363977;2011;"Female";"E";"Small";"Retired";57;12;-50;6;20595;1;"L122";"L";66.11361207
"27765";200363979;2011;"Male";"B";"Large";"Unemployed";27;7;-20;8;6910;1;"Q3";"Q";110.9836779
"27766";200363980;2011;"Male";"C";"Small";"Housewife";27;4;30;10;9870;1;"P12";"P";36.54260314
"27767";200363981;2011;"Male";"E";"Small";"Employed";22;9;30;0;23565;0;"M1";"M";107.8170529
"27768";200363982;2011;"Male";"B";"Medium";"Housewife";43;8;-50;2;5405;1;"R13";"R";248.5121203
"27769";200363983;2011;"Male";"C";"Small";"Self-employed";23;17;50;0;16990;0;"L25";"L";61.11231366
"27770";200363986;2011;"Male";"F";"Medium";"Employed";31;16;50;1;26440;1;"L95";"L";68.37942919
"27771";200363987;2011;"Male";"B";"Medium";"Employed";40;11;110;8;8275;0;"L38";"L";48.57528403
"27772";200363989;2011;"Male";"B";"Large";"Retired";73;12;-30;2;9820;1;"L135";"L";40.0945365
"27773";200363990;2011;"Female";"A";"Small";"Self-employed";40;5;120;14;2555;1;"L69";"L";81.90993935
"27774";200363991;2011;"Male";"A";"Medium";"Employed";44;13;-40;11;11520;0;"M5";"M";162.666477
"27775";200363992;2011;"Female";"D";"Small";"Unemployed";25;14;10;4;24330;0;"L106";"L";76.89987008
"27776";200363994;2011;"Female";"B";"Large";"Retired";65;7;-40;0;10725;1;"Q53";"Q";129.8552354
"27777";200363995;2011;"Female";"A";"Large";"Retired";61;12;-50;4;13350;1;"L31";"L";59.63322296
"27778";200363997;2011;"Female";"D";"Small";"Unemployed";44;1;140;1;9085;1;"M18";"M";99.28308074
"27779";200363998;2011;"Female";"B";"Small";"Unemployed";49;15;-40;10;18545;1;"L44";"L";65.3447011
"27780";200363999;2011;"Male";"D";"Medium";"Unemployed";57;15;-30;8;13595;1;"R49";"R";208.8164363
"27781";200364000;2011;"Male";"A";"Medium";"Employed";35;3;-50;1;8930;1;"L8";"L";59.70218923
"27782";200364001;2011;"Male";"D";"Small";"Employed";20;11;0;1;9520;1;"L7";"L";55.29380019
"27783";200364002;2011;"Female";"D";"Small";"Self-employed";24;8;-10;1;44300;0;"L97";"L";63.82886936
"27784";200364003;2011;"Male";"B";"Medium";"Unemployed";33;20;-50;2;3500;1;"R21";"R";275.2822626
"27785";200364005;2011;"Male";"A";"Medium";"Self-employed";32;9;0;3;12210;0;"L56";"L";87.14669097
"27786";200364006;2011;"Male";"E";"Large";"Unemployed";61;7;90;8;8460;0;"N8";"N";106.5583041
"27787";200364007;2011;"Male";"A";"Medium";"Retired";74;12;-40;3;10485;0;"Q52";"Q";168.6499611
"27788";200364008;2011;"Male";"E";"Medium";"Retired";67;9;-40;2;5480;1;"Q36";"Q";206.2302755
"27789";200364009;2011;"Male";"A";"Large";"Self-employed";46;14;-40;4;14705;0;"L130";"L";78.33993486
"27790";200364010;2011;"Male";"D";"Small";"Housewife";36;14;-20;1;20820;0;"L83";"L";69.72819603
"27791";200364011;2011;"Male";"C";"Small";"Employed";43;12;-40;4;20365;1;"Q36";"Q";206.2302755
"27792";200364012;2011;"Male";"B";"Large";"Employed";58;9;-30;7;22315;0;"L41";"L";70.87357842
"27793";200364013;2011;"Female";"C";"Medium";"Self-employed";32;8;-50;6;2605;1;"U15";"U";59.40378524
"27794";200364014;2011;"Female";"A";"Large";"Housewife";30;8;-50;1;2455;0;"Q14";"Q";160.3435748
"27795";200364015;2011;"Female";"B";"Small";"Unemployed";45;5;-50;11;13165;0;"Q16";"Q";207.1446249
"27796";200364016;2011;"Male";"C";"Large";"Employed";32;10;10;1;7225;0;"Q22";"Q";144.998902
"27797";200364017;2011;"Female";"B";"Small";"Employed";41;9;50;7;17970;0;"R41";"R";240.0004036
"27798";200364018;2011;"Male";"B";"Small";"Employed";33;18;-20;0;45630;0;"M11";"M";156.1042255
"27799";200364019;2011;"Female";"E";"Medium";"Housewife";47;15;10;13;25670;1;"S3";"S";27.86273727
"27800";200364020;2011;"Female";"A";"Large";"Retired";75;6;-30;8;9620;1;"Q16";"Q";207.1446249
"27801";200364021;2011;"Male";"B";"Large";"Unemployed";48;20;-50;6;28750;0;"T28";"T";30.79319816
"27802";200364022;2011;"Male";"D";"Large";"Housewife";50;12;20;10;13440;1;"R20";"R";290.1327193
"27803";200364023;2011;"Male";"C";"Small";"Employed";18;6;0;0;10470;0;"Q36";"Q";206.2302755
"27804";200364024;2011;"Male";"B";"Small";"Employed";27;10;0;4;20655;0;"P28";"P";41.2451199
"27805";200364026;2011;"Male";"A";"Large";"Unemployed";31;14;-50;11;7935;1;"Q36";"Q";206.2302755
"27806";200364028;2011;"Male";"D";"Small";"Self-employed";24;12;40;9;14050;0;"P34";"P";47.5930722
"27807";200364029;2011;"Female";"E";"Medium";"Unemployed";43;19;-40;0;23835;0;"Q53";"Q";129.8552354
"27808";200364030;2011;"Male";"A";"Medium";"Unemployed";39;13;20;5;19370;0;"Q51";"Q";141.4896565
"27809";200364031;2011;"Male";"B";"Large";"Self-employed";60;17;-50;0;42775;1;"L101";"L";70.06509679
"27810";200364032;2011;"Female";"D";"Medium";"Housewife";33;8;20;13;11150;1;"Q43";"Q";182.367931
"27811";200364033;2011;"Female";"A";"Large";"Housewife";46;12;-30;4;21025;1;"M2";"M";139.2830008
"27812";200364036;2011;"Male";"A";"Medium";"Employed";62;7;-50;0;9995;1;"R9";"R";251.432848
"27813";200364037;2011;"Male";"C";"Small";"Housewife";29;3;-50;5;10400;0;"R11";"R";259.0040603
"27814";200364038;2011;"Male";"D";"Medium";"Self-employed";31;17;-50;2;26165;0;"M18";"M";99.28308074
"27815";200364039;2011;"Female";"D";"Small";"Employed";45;10;90;0;6860;0;"O29";"O";34.81202424
"27816";200364040;2011;"Female";"B";"Large";"Retired";67;8;-50;13;2955;1;"R34";"R";276.9950185
"27817";200364041;2011;"Male";"B";"Small";"Employed";41;10;-40;1;18335;0;"L99";"L";100.9312267
"27818";200364042;2011;"Male";"F";"Medium";"Housewife";32;15;-20;9;8880;1;"R26";"R";295.7970919
"27819";200364044;2011;"Male";"B";"Large";"Employed";39;9;-20;15;9615;1;"L123";"L";60.91112257
"27820";200364045;2011;"Male";"D";"Medium";"Self-employed";33;4;80;12;1130;0;"Q53";"Q";129.8552354
"27821";200364046;2011;"Male";"D";"Medium";"Employed";45;1;-40;8;14290;0;"R13";"R";248.5121203
"27822";200364047;2011;"Male";"B";"Medium";"Retired";70;11;-30;6;19440;1;"L2";"L";44.79860971
"27823";200364049;2011;"Male";"D";"Medium";"Self-employed";51;13;-30;11;27810;0;"T8";"T";25.52342981
"27824";200364050;2011;"Female";"B";"Small";"Housewife";35;16;80;10;6695;1;"Q33";"Q";129.6690079
"27825";200364053;2011;"Female";"A";"Small";"Unemployed";39;16;-30;7;9270;1;"L38";"L";48.57528403
"27826";200364054;2011;"Male";"C";"Medium";"Self-employed";46;11;110;15;20290;1;"R5";"R";258.9237292
"27827";200364055;2011;"Male";"A";"Small";"Housewife";60;7;-10;1;9790;0;"R42";"R";245.331155
"27828";200364056;2011;"Female";"C";"Small";"Housewife";26;4;30;4;13140;1;"R34";"R";276.9950185
"27829";200364059;2011;"Female";"E";"Large";"Self-employed";48;17;-50;5;23185;1;"Q26";"Q";237.675525
"27830";200364060;2011;"Female";"B";"Large";"Retired";50;17;-30;1;2725;1;"R11";"R";259.0040603
"27831";200364061;2011;"Male";"D";"Large";"Self-employed";49;10;-40;6;24430;1;"Q31";"Q";185.1345389
"27832";200364062;2011;"Male";"D";"Large";"Employed";56;13;0;10;3385;1;"Q7";"Q";83.76263662
"27833";200364063;2011;"Male";"A";"Large";"Self-employed";38;19;-50;8;23715;0;"L133";"L";51.55500772
"27834";200364064;2011;"Female";"D";"Small";"Self-employed";48;12;-30;13;16120;1;"L106";"L";76.89987008
"27835";200364065;2011;"Male";"B";"Large";"Retired";47;18;0;13;16285;0;"L108";"L";58.73427627
"27836";200364066;2011;"Male";"D";"Small";"Employed";51;17;80;5;7320;1;"M13";"M";184.4785165
"27837";200364067;2011;"Male";"A";"Small";"Housewife";23;10;-20;0;8860;1;"Q41";"Q";213.2556548
"27838";200364068;2011;"Male";"B";"Small";"Employed";31;5;-50;1;3650;0;"M2";"M";139.2830008
"27839";200364069;2011;"Male";"D";"Small";"Self-employed";32;2;-50;5;19015;1;"Q59";"Q";95.69355223
"27840";200364070;2011;"Male";"A";"Medium";"Employed";21;15;90;5;8895;0;"L116";"L";100.3048589
"27841";200364072;2011;"Female";"E";"Large";"Housewife";48;13;-50;1;9340;0;"R11";"R";259.0040603
"27842";200364073;2011;"Male";"E";"Large";"Housewife";36;15;-20;0;13265;0;"M12";"M";216.4916013
"27843";200364074;2011;"Male";"C";"Small";"Self-employed";28;11;-10;9;12475;1;"Q26";"Q";237.675525
"27844";200364077;2011;"Male";"D";"Large";"Unemployed";42;13;10;11;2395;0;"L79";"L";56.11415278
"27845";200364078;2011;"Female";"B";"Large";"Housewife";40;1;-50;0;47865;1;"L94";"L";84.22903844
"27846";200364079;2011;"Male";"F";"Large";"Employed";45;14;-40;14;19590;0;"P35";"P";40.08261306
"27847";200364080;2011;"Male";"F";"Medium";"Housewife";40;9;-50;5;11925;0;"L88";"L";73.46170633
"27848";200364081;2011;"Male";"A";"Small";"Housewife";39;12;60;6;10325;1;"Q33";"Q";129.6690079
"27849";200364083;2011;"Male";"E";"Small";"Employed";36;3;-50;2;7555;1;"M18";"M";99.28308074
"27850";200364084;2011;"Female";"C";"Small";"Employed";23;10;-30;8;20195;1;"P28";"P";41.2451199
"27851";200364085;2011;"Male";"C";"Medium";"Unemployed";40;15;-40;6;12550;1;"O29";"O";34.81202424
"27852";200364086;2011;"Male";"B";"Large";"Unemployed";40;7;30;1;7330;0;"S36";"S";25.00982043
"27853";200364088;2011;"Male";"B";"Medium";"Housewife";38;5;-30;0;4490;1;"Q65";"Q";77.73738533
"27854";200364089;2011;"Male";"E";"Small";"Employed";44;12;-10;7;20290;1;"O20";"O";26.55546013
"27855";200364091;2011;"Female";"B";"Small";"Employed";19;2;0;3;28210;1;"S7";"S";32.57069103
"27856";200364092;2011;"Male";"D";"Medium";"Employed";22;3;60;3;7705;0;"N12";"N";133.2886429
"27857";200364095;2011;"Male";"D";"Large";"Unemployed";45;14;-30;12;2015;0;"L64";"L";84.9609991
"27858";200364096;2011;"Male";"C";"Medium";"Housewife";37;14;50;1;17135;1;"Q60";"Q";112.4047945
"27859";200364097;2011;"Male";"C";"Medium";"Self-employed";58;8;-10;5;3425;1;"Q9";"Q";139.637282
"27860";200364098;2011;"Male";"E";"Small";"Employed";27;3;110;6;16805;1;"L86";"L";50.6257826
"27861";200364099;2011;"Male";"B";"Small";"Retired";50;14;-40;6;20260;0;"L36";"L";58.59040352
"27862";200364100;2011;"Male";"D";"Large";"Employed";39;14;20;4;20960;0;"Q17";"Q";202.5335882
"27863";200364101;2011;"Male";"D";"Medium";"Employed";18;11;0;14;41325;0;"P16";"P";39.45913644
"27864";200364103;2011;"Male";"D";"Medium";"Self-employed";38;7;70;0;8895;1;"Q9";"Q";139.637282
"27865";200364104;2011;"Male";"A";"Medium";"Employed";22;6;0;9;4630;0;"M9";"M";156.6298557
"27866";200364108;2011;"Male";"B";"Large";"Housewife";52;6;-50;12;7965;0;"R16";"R";293.5560359
"27867";200364109;2011;"Male";"D";"Medium";"Employed";37;5;0;14;14620;1;"M19";"M";183.8950396
"27868";200364110;2011;"Female";"A";"Medium";"Employed";26;20;-10;2;6190;0;"R42";"R";245.331155
"27869";200364111;2011;"Male";"D";"Medium";"Employed";21;20;-20;2;6490;1;"L36";"L";58.59040352
"27870";200364112;2011;"Female";"E";"Large";"Unemployed";37;13;-50;6;15635;1;"R22";"R";270.4632326
"27871";200364113;2011;"Male";"A";"Medium";"Unemployed";28;1;-30;8;49225;0;"L87";"L";87.83581964
"27872";200364114;2011;"Female";"A";"Medium";"Employed";42;11;-50;2;10260;1;"Q18";"Q";211.8309492
"27873";200364115;2011;"Female";"C";"Large";"Housewife";61;12;-40;1;13485;1;"R40";"R";284.9991194
"27874";200364116;2011;"Male";"A";"Small";"Housewife";25;5;-10;6;9450;0;"L38";"L";48.57528403
"27875";200364117;2011;"Female";"B";"Small";"Employed";37;7;-50;11;9435;0;"S1";"S";37.31536383
"27876";200364121;2011;"Male";"A";"Large";"Employed";31;10;-50;3;3620;1;"Q32";"Q";148.3685156
"27877";200364122;2011;"Female";"A";"Medium";"Unemployed";40;16;-50;8;37725;1;"T8";"T";25.52342981
"27878";200364123;2011;"Male";"C";"Large";"Self-employed";40;15;-50;0;16975;0;"L127";"L";66.65715225
"27879";200364125;2011;"Female";"A";"Large";"Employed";28;9;-40;13;13990;0;"M7";"M";178.2443114
"27880";200364129;2011;"Male";"B";"Medium";"Retired";70;17;-40;6;17380;1;"Q64";"Q";132.7922667
"27881";200364130;2011;"Male";"A";"Large";"Unemployed";37;8;-30;3;15250;1;"L53";"L";66.12046108
"27882";200364131;2011;"Male";"A";"Small";"Unemployed";48;14;-50;3;20050;0;"T28";"T";30.79319816
"27883";200364132;2011;"Female";"B";"Small";"Housewife";44;18;-40;4;12525;0;"Q61";"Q";136.1308048
"27884";200364135;2011;"Male";"D";"Medium";"Self-employed";37;12;30;2;9930;0;"Q31";"Q";185.1345389
"27885";200364136;2011;"Female";"E";"Medium";"Retired";70;9;-50;1;9065;0;"L68";"L";68.97630254
"27886";200364137;2011;"Female";"E";"Medium";"Employed";28;10;-20;3;2725;0;"M7";"M";178.2443114
"27887";200364138;2011;"Male";"D";"Small";"Housewife";26;3;0;11;45760;0;"R6";"R";236.3993842
"27888";200364139;2011;"Female";"E";"Medium";"Self-employed";67;19;80;1;20905;1;"L42";"L";68.95196256
"27889";200364140;2011;"Female";"E";"Large";"Employed";44;6;-20;0;17205;1;"O24";"O";31.49451567
"27890";200364141;2011;"Female";"A";"Small";"Self-employed";40;15;-40;9;23290;0;"S1";"S";37.31536383
"27891";200364142;2011;"Male";"C";"Small";"Employed";37;4;-40;0;24780;1;"R1";"R";222.711392
"27892";200364143;2011;"Male";"C";"Medium";"Self-employed";23;20;10;2;31980;0;"Q47";"Q";208.6667182
"27893";200364144;2011;"Male";"D";"Large";"Self-employed";64;13;-30;2;12055;1;"L67";"L";99.57981885
"27894";200364146;2011;"Male";"D";"Medium";"Retired";66;17;-40;3;2535;1;"Q56";"Q";114.1467007
"27895";200364147;2011;"Female";"B";"Medium";"Employed";51;6;-30;2;9725;0;"T18";"T";32.2125563
"27896";200364149;2011;"Male";"D";"Large";"Self-employed";41;10;140;13;8140;1;"R39";"R";234.675271
"27897";200364150;2011;"Female";"A";"Medium";"Employed";40;14;-50;2;15865;1;"L82";"L";57.0415314
"27898";200364152;2011;"Male";"A";"Large";"Retired";74;18;-50;10;8180;1;"U4";"U";114.881582
"27899";200364153;2011;"Female";"B";"Large";"Self-employed";53;19;-40;5;16890;1;"Q32";"Q";148.3685156
"27900";200364155;2011;"Male";"C";"Medium";"Employed";45;3;40;9;12395;1;"R25";"R";270.874006
"27901";200364156;2011;"Female";"C";"Small";"Self-employed";24;13;-50;10;23795;1;"L47";"L";66.76541883
"27902";200364157;2011;"Female";"C";"Medium";"Self-employed";19;12;-10;12;27500;0;"P2";"P";27.58599081
"27903";200364158;2011;"Male";"B";"Medium";"Employed";26;11;-50;3;26850;1;"Q14";"Q";160.3435748
"27904";200364159;2011;"Male";"B";"Large";"Self-employed";20;11;30;9;9560;0;"L111";"L";90.21472555
"27905";200364160;2011;"Male";"A";"Medium";"Unemployed";27;14;110;15;23385;0;"O37";"O";30.5989837
"27906";200364163;2011;"Female";"C";"Small";"Employed";27;5;-30;0;12155;1;"P34";"P";47.5930722
"27907";200364165;2011;"Female";"A";"Small";"Housewife";30;13;10;6;18860;0;"R24";"R";225.1417422
"27908";200364166;2011;"Male";"B";"Small";"Employed";38;6;-50;6;4385;0;"Q60";"Q";112.4047945
"27909";200364167;2011;"Male";"C";"Small";"Employed";23;4;40;7;16225;1;"M14";"M";222.6929824
"27910";200364168;2011;"Female";"B";"Medium";"Employed";27;7;-30;8;13925;0;"O25";"O";38.35953437
"27911";200364169;2011;"Female";"D";"Medium";"Self-employed";25;15;-30;3;15015;0;"R47";"R";249.7835716
"27912";200364170;2011;"Female";"A";"Medium";"Self-employed";22;6;80;0;6740;0;"Q30";"Q";222.2151274
"27913";200364171;2011;"Male";"C";"Medium";"Self-employed";34;10;-50;6;8045;0;"P15";"P";25.63801996
"27914";200364172;2011;"Male";"F";"Medium";"Housewife";40;11;-10;2;19270;1;"Q18";"Q";211.8309492
"27915";200364173;2011;"Male";"A";"Large";"Employed";47;19;-50;2;38665;1;"S20";"S";34.15043101
"27916";200364174;2011;"Female";"A";"Large";"Employed";33;7;-40;5;7315;0;"R42";"R";245.331155
"27917";200364175;2011;"Male";"D";"Small";"Employed";35;11;-50;4;19915;0;"L25";"L";61.11231366
"27918";200364176;2011;"Male";"C";"Medium";"Unemployed";36;11;-50;14;6905;0;"L48";"L";71.62174491
"27919";200364179;2011;"Female";"C";"Small";"Employed";56;10;-50;7;22900;1;"S26";"S";30.18943347
"27920";200364180;2011;"Male";"B";"Small";"Retired";64;16;10;0;27325;0;"R19";"R";272.9669948
"27921";200364181;2011;"Female";"C";"Medium";"Unemployed";32;15;0;8;15160;0;"R49";"R";208.8164363
"27922";200364183;2011;"Female";"C";"Small";"Unemployed";21;19;-20;4;27105;0;"T6";"T";32.4149606
"27923";200364184;2011;"Male";"A";"Large";"Employed";28;8;20;12;32485;1;"M17";"M";201.6569069
"27924";200364185;2011;"Male";"D";"Medium";"Self-employed";28;13;-10;1;23535;0;"T17";"T";32.99314961
"27925";200364186;2011;"Female";"F";"Medium";"Self-employed";30;7;40;9;24635;0;"R39";"R";234.675271
"27926";200364187;2011;"Female";"A";"Medium";"Employed";52;11;-50;1;19335;1;"Q23";"Q";205.4307964
"27927";200364188;2011;"Male";"A";"Medium";"Employed";42;13;-40;2;19725;1;"R36";"R";276.3355652
"27928";200364189;2011;"Male";"B";"Large";"Retired";68;15;-50;2;24465;0;"M17";"M";201.6569069
"27929";200364191;2011;"Male";"A";"Medium";"Housewife";31;16;-30;11;27390;0;"U11";"U";59.32884362
"27930";200364192;2011;"Male";"D";"Large";"Employed";47;13;-40;14;21075;0;"M15";"M";162.9324677
"27931";200364194;2011;"Female";"E";"Large";"Retired";48;19;0;4;8355;1;"P25";"P";31.88091224
"27932";200364196;2011;"Female";"B";"Medium";"Employed";40;1;90;10;3905;1;"R6";"R";236.3993842
"27933";200364197;2011;"Female";"B";"Medium";"Employed";40;19;-50;14;30640;1;"R22";"R";270.4632326
"27934";200364198;2011;"Male";"A";"Small";"Unemployed";38;18;60;0;22355;1;"T32";"T";19.81848038
"27935";200364199;2011;"Male";"B";"Large";"Unemployed";36;4;-50;8;6450;1;"L35";"L";61.69063654
"27936";200364201;2011;"Female";"B";"Large";"Self-employed";58;9;-50;3;19890;1;"M2";"M";139.2830008
"27937";200364204;2011;"Female";"E";"Medium";"Employed";53;8;0;6;20865;0;"R11";"R";259.0040603
"27938";200364209;2011;"Male";"A";"Small";"Employed";42;10;-50;14;5095;1;"Q25";"Q";140.4108252
"27939";200364210;2011;"Female";"B";"Small";"Employed";52;14;-50;11;21975;1;"L110";"L";83.90453994
"27940";200364211;2011;"Male";"F";"Large";"Retired";46;16;70;8;14420;1;"N1";"N";43.18966881
"27941";200364212;2011;"Female";"F";"Medium";"Self-employed";38;10;-50;14;21725;0;"Q3";"Q";110.9836779
"27942";200364215;2011;"Male";"E";"Large";"Employed";65;18;-40;12;30720;0;"Q23";"Q";205.4307964
"27943";200364218;2011;"Male";"B";"Medium";"Housewife";43;3;-40;8;23520;1;"M3";"M";141.0368682
"27944";200364219;2011;"Male";"A";"Medium";"Self-employed";23;16;0;7;30950;0;"O31";"O";35.43401501
"27945";200364220;2011;"Female";"E";"Medium";"Unemployed";61;15;140;7;29160;1;"N20";"N";93.11048718
"27946";200364221;2011;"Male";"B";"Medium";"Unemployed";27;12;-30;1;6605;1;"R34";"R";276.9950185
"27947";200364222;2011;"Male";"D";"Small";"Employed";24;7;30;8;6595;0;"T28";"T";30.79319816
"27948";200364223;2011;"Female";"D";"Large";"Retired";63;6;-50;8;17605;1;"Q4";"Q";138.5066713
"27949";200364224;2011;"Male";"E";"Small";"Employed";36;9;40;10;17275;1;"P26";"P";27.20106876
"27950";200364225;2011;"Male";"E";"Medium";"Housewife";36;5;-30;6;25390;1;"O12";"O";34.93212226
